ID	baseMean	log2FoldChange	padj	Label	Level
AKT2	2756.4	0.1	0.1033	-	NoDiff
AC107214.2	8.7	-1.5	0.1033	-	treat_DW
IRF2	674.6	-0.3	0.1035	-	NoDiff
FHL1	10425.6	-0.4	0.1039	-	NoDiff
OSER1	844	-0.3	0.1039	-	NoDiff
PCYOX1	8500.5	-0.4	0.104	-	NoDiff
GNRH1	97.7	-0.5	0.104	-	NoDiff
FGF1	181.8	-1	0.1042	-	treat_DW
SERPINE1	6441.3	-0.7	0.1043	-	NoDiff
CHD4	5134.9	0.3	0.1045	-	NoDiff
INSYN1	44.8	1.3	0.1046	-	treat_UP
AL137003.1	22.8	1.3	0.1046	-	treat_UP
CSPG4P11	120.8	0.5	0.105	-	NoDiff
AC010653.2	10.9	2.9	0.105	-	treat_UP
PDCD10	465	-0.3	0.1056	-	NoDiff
CSGALNACT2	1369.9	-0.2	0.1056	-	NoDiff
PUS1	139.2	-0.6	0.1056	-	NoDiff
KBTBD3	93.2	-1.1	0.1056	-	treat_DW
DHRS7B	327.9	-0.4	0.1057	-	NoDiff
AL049840.4	120.3	-0.5	0.106	-	NoDiff
ZNF106	11043.8	-0.4	0.1066	-	NoDiff
RTL8C	4127.1	-0.2	0.1066	-	NoDiff
COPS7B	524.3	0.3	0.1067	-	NoDiff
PSMA7	1593.1	-0.3	0.1068	-	NoDiff
ZNF540	41.4	1.1	0.1068	-	treat_UP
RAMAC	342.6	-0.3	0.107	-	NoDiff
ELOVL6	216.1	-0.6	0.107	-	NoDiff
NFYA	402.8	0.5	0.1072	-	NoDiff
SSBP4	648.9	0.3	0.1073	-	NoDiff
GNAQ	1668	-0.3	0.1073	-	NoDiff
TTC30B	92.9	0.4	0.1073	-	NoDiff
TEX30	130.7	-0.4	0.1076	-	NoDiff
ACTN1	12707	-0.4	0.1077	-	NoDiff
ADA2	617	0.4	0.1077	-	NoDiff
LPXN	106.1	0.4	0.1077	-	NoDiff
ZNF426	523.7	0.2	0.1077	-	NoDiff
SKA2	420.3	0.3	0.1077	-	NoDiff
OLMALINC	302.5	0.3	0.1077	-	NoDiff
AC112128.1	96.4	0.7	0.1077	-	NoDiff
TOB2	2290.6	-0.3	0.1079	-	NoDiff
ABCB11	6.5	2.2	0.108	-	treat_UP
GLCCI1	231.2	-0.5	0.1081	-	NoDiff
GRK6	282.1	-0.3	0.1081	-	NoDiff
PRDX3	1896	-0.2	0.1082	-	NoDiff
PEX12	242	0.3	0.1083	-	NoDiff
RFX5	669.9	0.4	0.1083	-	NoDiff
PRTFDC1	369.3	0.3	0.1085	-	NoDiff
IMPDH1	834.8	-0.4	0.1086	-	NoDiff
ALG5	467.5	-0.3	0.1086	-	NoDiff
SPART	2355.4	-0.3	0.1086	-	NoDiff
RPGR	127.3	-0.6	0.1086	-	NoDiff
RBBP4	2133.1	0.1	0.1086	-	NoDiff
NUDT19	149.6	-0.3	0.1086	-	NoDiff
IFT27	575	0.2	0.1087	-	NoDiff
MACF1	12282.1	-0.3	0.1087	-	NoDiff
MAPK11	287.9	-0.5	0.1087	-	NoDiff
AC089983.1	41.4	-1.1	0.1087	-	treat_DW
HGS	1871.7	-0.2	0.1088	-	NoDiff
JOSD1	1216.9	-0.3	0.1089	-	NoDiff
C2orf42	183.8	0.3	0.1089	-	NoDiff
FAM86C2P	93.1	0.6	0.109	-	NoDiff
JADE2	1510.7	-0.3	0.1093	-	NoDiff
MEDAG	1561.7	-0.6	0.1093	-	NoDiff
ZSCAN29	524.1	0.3	0.1093	-	NoDiff
TMEM53	132.6	-0.7	0.1094	-	NoDiff
ENDOG	132.1	-0.5	0.1094	-	NoDiff
EIF2B2	510.5	0.4	0.1095	-	NoDiff
RAPGEF1	1836.7	-0.3	0.1096	-	NoDiff
PPP4R1L	227.3	0.3	0.1099	-	NoDiff
SRD5A3	181	-0.4	0.1099	-	NoDiff
AL592158.1	9.6	-1.7	0.1099	-	treat_DW
TTC7B	448.7	0.2	0.11	-	NoDiff
SLC25A4	361.1	-0.7	0.1102	-	NoDiff
UNKL	576	-0.3	0.1103	-	NoDiff
ZNF85	43.7	0.7	0.1103	-	NoDiff
SIMC1	235.5	-0.4	0.1103	-	NoDiff
CLN3	576.2	-0.2	0.1105	-	NoDiff
PSMC3	1431.9	-0.2	0.1108	-	NoDiff
PMM2	516.9	-0.3	0.1109	-	NoDiff
IGSF10	6569.9	0.9	0.1109	-	NoDiff
LINC00933	66.4	-0.7	0.1109	-	NoDiff
EME1	14.8	1	0.111	-	treat_UP
SEMA4C	776.7	-0.4	0.111	-	NoDiff
CCDC130	392.1	-0.2	0.1111	-	NoDiff
LINC02473	12.2	1.3	0.1111	-	treat_UP
DCUN1D4	1178.9	-0.3	0.1112	-	NoDiff
KDM3A	1309.6	-0.3	0.1112	-	NoDiff
PPP1R3C	3617.1	0.4	0.1112	-	NoDiff
CACNA1C	1934.4	0.6	0.1112	-	NoDiff
ARHGAP20	1122.7	0.4	0.1116	-	NoDiff
TLNRD1	236.3	-0.4	0.1116	-	NoDiff
RPN1	3527.6	-0.2	0.1116	-	NoDiff
CCHCR1	289.1	0.3	0.1116	-	NoDiff
RCHY1	243.8	0.3	0.1119	-	NoDiff
LPIN1	4545.4	-0.5	0.1121	-	NoDiff
BTG2	914.7	0.4	0.1121	-	NoDiff
FAM102B	708.9	0.4	0.1121	-	NoDiff
SLC25A24	915	-0.2	0.1123	-	NoDiff
RASD1	92.6	-2.2	0.1123	-	treat_DW
C10orf142	6.8	1.6	0.1124	-	treat_UP
GRB10	715.1	-0.4	0.1126	-	NoDiff
LRTOMT	145.9	0.4	0.1126	-	NoDiff
AMZ2P1	240.7	0.4	0.1126	-	NoDiff
SH3BP1	84.7	0.8	0.1128	-	NoDiff
IRF1	490.3	0.5	0.1128	-	NoDiff
PAQR6	21.9	-1	0.1129	-	treat_DW
MUS81	490.6	-0.4	0.1129	-	NoDiff
COQ2	149.5	-0.5	0.1129	-	NoDiff
SPON1	1626.3	-1.7	0.113	-	treat_DW
DCLK2	199.1	-0.5	0.1132	-	NoDiff
USP40	1072.4	0.2	0.1133	-	NoDiff
ADRM1	1351.1	-0.1	0.1136	-	NoDiff
AC060766.1	71.5	-0.8	0.1136	-	NoDiff
RABAC1	1747.3	-0.3	0.1138	-	NoDiff
CPSF4	342.5	0.2	0.1139	-	NoDiff
FAM131A	279.2	-0.4	0.1139	-	NoDiff
CCN2	11865.8	-1.3	0.114	-	treat_DW
RNASEH1	458.5	-0.2	0.114	-	NoDiff
TVP23C-CDRT4	123.7	0.4	0.1141	-	NoDiff
SRPK1	773.8	-0.2	0.1142	-	NoDiff
ARSG	636.3	-0.5	0.1142	-	NoDiff
LRATD1	10	-1.4	0.1144	-	treat_DW
PGM2	301.4	-0.3	0.1144	-	NoDiff
CLK1	2680	-0.3	0.1145	-	NoDiff
STXBP5	1717.1	-0.3	0.1146	-	NoDiff
DHX33	499.9	-0.3	0.1147	-	NoDiff
AC245041.1	7.4	-1.6	0.1147	-	treat_DW
RAD23A	1285.9	-0.2	0.1149	-	NoDiff
GADD45G	11.9	1.8	0.115	-	treat_UP
ZNF713	39	0.7	0.115	-	NoDiff
AP1S2	646.9	-0.3	0.115	-	NoDiff
CHTF18	84.5	0.8	0.1153	-	NoDiff
SS18L2	121.7	-0.5	0.1155	-	NoDiff
BOC	1560.8	-0.7	0.1155	-	NoDiff
DCBLD1	656.6	0.4	0.1155	-	NoDiff
PPIC	1155.1	0.3	0.1155	-	NoDiff
CD248	12891	0.6	0.1155	-	NoDiff
MBNL3	125.9	0.4	0.1157	-	NoDiff
ABCF2	883.1	-0.3	0.1159	-	NoDiff
CBR4	268.2	-0.3	0.1159	-	NoDiff
PLXDC2	1096.1	-1	0.1161	-	treat_DW
EMC6	226.3	-0.3	0.1161	-	NoDiff
SPOCK1	6594.9	-0.7	0.1161	-	NoDiff
TCF21	7606.9	-0.5	0.1163	-	NoDiff
OTUD4	1515.4	-0.3	0.1163	-	NoDiff
ATG16L2	226.4	0.5	0.1163	-	NoDiff
ZSWIM7	166.6	0.4	0.1163	-	NoDiff
ZNF658	102.3	0.4	0.1165	-	NoDiff
HMG20B	1167.3	-0.2	0.1167	-	NoDiff
C1orf50	176.2	0.6	0.1168	-	NoDiff
NBPF3	991.7	-0.3	0.1169	-	NoDiff
STX7	1373.7	-0.3	0.1177	-	NoDiff
UACA	2755.1	0.3	0.1177	-	NoDiff
DLGAP1-AS2	73.6	-0.5	0.1177	-	NoDiff
SLC23A2	863.7	0.3	0.1179	-	NoDiff
CDKN2AIPNL	212.8	-0.3	0.1181	-	NoDiff
NFKB2	569.3	-0.2	0.1182	-	NoDiff
WHAMMP3	140.2	-0.5	0.1182	-	NoDiff
PI4K2A	1169.1	0.2	0.1183	-	NoDiff
SHISAL1	242.8	1.2	0.1184	-	treat_UP
LGALS9	18.6	1.6	0.1184	-	treat_UP
RBKS	32.2	0.6	0.1184	-	NoDiff
MRPL14	335.9	0.4	0.1184	-	NoDiff
ASPM	120.1	0.6	0.1187	-	NoDiff
EIF4A2	6264.1	0.1	0.1188	-	NoDiff
C2orf81	85.7	0.5	0.1188	-	NoDiff
FAM111A-DT	96.7	0.4	0.1189	-	NoDiff
TBC1D10A	368.2	-0.4	0.1191	-	NoDiff
TMED8	378.8	-0.3	0.1191	-	NoDiff
KPNA3	1341.2	-0.2	0.1191	-	NoDiff
MET	901.2	-0.6	0.1191	-	NoDiff
SYNE3	1769.4	-0.4	0.1191	-	NoDiff
AC074141.1	16.3	0.9	0.1191	-	NoDiff
AP002990.1	194.9	0.6	0.1193	-	NoDiff
SLMAP	1205.6	-0.4	0.1196	-	NoDiff
PMM1	781.4	-0.2	0.1197	-	NoDiff
TMEM8A	1877.3	-0.3	0.1198	-	NoDiff
RPRD2	1030.9	0.2	0.1198	-	NoDiff
ATRX	3136.1	0.4	0.1199	-	NoDiff
EFNB1	537.3	0.6	0.1199	-	NoDiff
CTCF	711.7	0.2	0.1199	-	NoDiff
NR2F1-AS1	524.2	0.3	0.1199	-	NoDiff
ARMCX2	1436.3	0.3	0.12	-	NoDiff
AP2S1	1170.8	-0.2	0.1201	-	NoDiff
MAGI3	300.9	0.3	0.1201	-	NoDiff
PTTG1IP	7067.8	-0.3	0.1201	-	NoDiff
AL354740.1	426.2	-0.6	0.1203	-	NoDiff
KCTD21-AS1	42.5	0.8	0.1205	-	NoDiff
BAG5	682.3	-0.2	0.1207	-	NoDiff
CAPN5	1381.6	0.4	0.1209	-	NoDiff
SLC1A7	288.9	0.5	0.1209	-	NoDiff
NTM	152.1	0.7	0.1209	-	NoDiff
CNOT7	1140.4	0.2	0.1209	-	NoDiff
HYAL2	646.5	0.2	0.121	-	NoDiff
TXLNB	211.1	0.7	0.1211	-	NoDiff
VPS37D	74	0.5	0.1211	-	NoDiff
HPX	17.5	1.3	0.1213	-	treat_UP
CCKAR	1179.2	2.1	0.1213	-	treat_UP
TPM3	4088.9	-0.3	0.1214	-	NoDiff
NPIPP1	241.4	-0.3	0.1216	-	NoDiff
AL109840.2	6.4	1.6	0.1216	-	treat_UP
AL391822.1	18.7	-1	0.1219	-	treat_DW
AC099344.3	8	-1.6	0.122	-	treat_DW
GSTO1	1219.5	-0.4	0.1222	-	NoDiff
KIT	465.8	0.4	0.1222	-	NoDiff
RN7SL417P	7.2	1.3	0.1222	-	treat_UP
GDF10	4126.4	0.8	0.1222	-	NoDiff
MYH10	15215.7	-0.6	0.1224	-	NoDiff
DPY19L2P2	73.4	0.5	0.1228	-	NoDiff
PLEKHG5	144.4	0.7	0.123	-	NoDiff
TMEM106A	70.6	0.8	0.123	-	NoDiff
MCM7	732.3	0.3	0.1235	-	NoDiff
UNC119B	2027.9	-0.4	0.1235	-	NoDiff
LMO3	57.9	-1	0.1236	-	treat_DW
SNAPC2	311.6	-0.4	0.1237	-	NoDiff
NFKBIZ	374.2	-0.5	0.1237	-	NoDiff
DSC3	330.9	-1.7	0.1238	-	treat_DW
SMC5	835.6	-0.2	0.1239	-	NoDiff
SLC26A2	677.1	-0.3	0.124	-	NoDiff
FGD1	513	0.3	0.1244	-	NoDiff
IFIT2	379.8	0.6	0.1244	-	NoDiff
MTHFD1L	1402.3	0.5	0.1244	-	NoDiff
SLC25A38	478.1	-0.3	0.1244	-	NoDiff
FAM177A1	720.3	-0.3	0.1244	-	NoDiff
CTBP1-DT	336.6	0.4	0.1244	-	NoDiff
TMEM158	642.8	0.5	0.1244	-	NoDiff
AC010422.8	102.6	-0.4	0.1244	-	NoDiff
SMARCAL1	622.8	0.2	0.1246	-	NoDiff
TKT	4979.3	0.6	0.1246	-	NoDiff
MRTFA	1012.9	-0.3	0.1246	-	NoDiff
BBS12	163.3	-0.4	0.1247	-	NoDiff
CNBP	3606.8	-0.2	0.1248	-	NoDiff
AL158151.1	25.7	0.9	0.1248	-	NoDiff
SLC49A3	65.9	-0.4	0.1249	-	NoDiff
RAP1B	3451.2	-0.3	0.125	-	NoDiff
SLC41A2	359.4	0.7	0.125	-	NoDiff
KLF4	1245.1	0.7	0.125	-	NoDiff
SETD1B	965.2	-0.2	0.1251	-	NoDiff
HCFC1R1	910.8	0.4	0.1254	-	NoDiff
DHCR24	5093.9	-0.7	0.1255	-	NoDiff
AGL	919.9	-0.4	0.1255	-	NoDiff
TARS	1410.4	0.3	0.1256	-	NoDiff
AC135457.1	118.9	-0.5	0.126	-	NoDiff
COL4A3BP	1829.6	-0.4	0.1265	-	NoDiff
PPARD	1050	-0.2	0.1266	-	NoDiff
ARFGEF2	1633.8	-0.3	0.1267	-	NoDiff
TCTA	568	-0.3	0.1268	-	NoDiff
ANKRD13C	792.1	-0.2	0.1269	-	NoDiff
WDR83	144.6	-0.4	0.1269	-	NoDiff
OSGEPL1	103.2	0.4	0.1269	-	NoDiff
RIBC1	11.9	1.1	0.1272	-	treat_UP
LRP10	12780.9	-0.2	0.1272	-	NoDiff
AL138478.1	134.1	-0.8	0.1276	-	NoDiff
FAM86C1	105	0.6	0.1278	-	NoDiff
SVBP	308.1	0.3	0.1278	-	NoDiff
FKBP7	661.5	0.3	0.1279	-	NoDiff
ZNF573	51	0.7	0.128	-	NoDiff
RAB3D	282	-0.4	0.1283	-	NoDiff
SDCBP	6218.5	0.2	0.1283	-	NoDiff
PLEKHA4	1205.6	0.5	0.1284	-	NoDiff
DLG5	3491.2	-0.3	0.1289	-	NoDiff
FRRS1L	77	0.5	0.1292	-	NoDiff
NRM	122.1	0.5	0.1293	-	NoDiff
TRPM4	527.7	-0.4	0.1294	-	NoDiff
NACAD	324.5	0.2	0.1294	-	NoDiff
CCDC137	412.4	-0.3	0.1294	-	NoDiff
ROR1-AS1	38.4	0.8	0.1294	-	NoDiff
RFX2	224.4	0.5	0.1297	-	NoDiff
ITGA11	1185.6	1.6	0.1297	-	treat_UP
SNRNP200	4382.8	0.1	0.1297	-	NoDiff
FAM53B	361.6	0.3	0.1297	-	NoDiff
MFHAS1	465.5	-0.6	0.1298	-	NoDiff
EFS	261.8	0.5	0.1302	-	NoDiff
CUTA	1217.5	0.2	0.1302	-	NoDiff
EPB41L5	781.2	-0.3	0.1302	-	NoDiff
TMEM173	1246.2	-0.5	0.1304	-	NoDiff
PLXNA2	241.6	0.6	0.1305	-	NoDiff
COL15A1	1364.4	0.8	0.1305	-	NoDiff
NOP14	815	-0.2	0.1306	-	NoDiff
SOX9-AS1	8.9	1.6	0.1306	-	treat_UP
PLEKHO1	703	-0.4	0.1307	-	NoDiff
USP5	1615.3	0.2	0.1307	-	NoDiff
HSPA12A	436.1	0.7	0.1307	-	NoDiff
C3orf62	188	-0.4	0.1307	-	NoDiff
SLC9B1	16.5	1.1	0.1308	-	treat_UP
CLCN4	574.6	-0.5	0.1309	-	NoDiff
RALGPS2	2447.3	0.4	0.1311	-	NoDiff
ZNF692	256.4	0.3	0.1311	-	NoDiff
SPTAN1	11273.1	-0.2	0.1311	-	NoDiff
CRTC2	577.3	-0.2	0.1313	-	NoDiff
KCNB2	6.3	2.4	0.1313	-	treat_UP
AC017002.3	66.2	0.6	0.1313	-	NoDiff
IRF2BP2	1370.4	0.3	0.1314	-	NoDiff
NMUR1	7.7	-1.5	0.1314	-	treat_DW
AP000550.1	13.4	-1.6	0.1314	-	treat_DW
TRIM6	167.2	0.3	0.1316	-	NoDiff
TMEM69	397.8	0.3	0.1317	-	NoDiff
AC106886.4	21.4	-1.1	0.1317	-	treat_DW
AL162586.1	43.6	-1	0.1318	-	treat_DW
RBM23	959.9	0.2	0.1319	-	NoDiff
ZFP36	1581.4	-0.3	0.1322	-	NoDiff
DOCK11	2070.3	-0.4	0.1323	-	NoDiff
PYGO1	452.4	0.2	0.1323	-	NoDiff
ZFP14	145.1	0.6	0.1328	-	NoDiff
TSHZ1	619.3	0.6	0.1328	-	NoDiff
GOLPH3	2983.8	-0.3	0.1331	-	NoDiff
NOG	6.7	-1.5	0.1332	-	treat_DW
SLC17A5	1503.3	-0.5	0.1333	-	NoDiff
ZNF227	270.4	0.3	0.1334	-	NoDiff
DNAJC15	678.3	-0.4	0.1335	-	NoDiff
SMYD2	337.7	-0.3	0.134	-	NoDiff
ZNF613	69.9	0.6	0.1343	-	NoDiff
SPEG	1159.8	0.4	0.1347	-	NoDiff
CACNA2D3	112.8	0.8	0.1347	-	NoDiff
C1orf21	2810.4	-0.8	0.135	-	NoDiff
JMJD7-PLA2G4B	158	0.6	0.135	-	NoDiff
WDR54	231.1	-0.3	0.1351	-	NoDiff
NPEPL1	666.1	-0.4	0.1351	-	NoDiff
NKX6-1	820.7	-0.4	0.1352	-	NoDiff
RNF13	1068.5	-0.3	0.1353	-	NoDiff
DERL1	1545.2	-0.2	0.1356	-	NoDiff
NR2F1	3870.3	0.4	0.1356	-	NoDiff
L3MBTL1	135.7	0.4	0.1356	-	NoDiff
SLC22A5	121.5	0.5	0.1356	-	NoDiff
SGPP1	582.2	-0.3	0.1357	-	NoDiff
CA12	2914.8	0.8	0.1359	-	NoDiff
PEX16	255.4	-0.3	0.1359	-	NoDiff
RDH5	250.9	0.7	0.1359	-	NoDiff
CCDC13-AS1	8.7	-1.5	0.1359	-	treat_DW
COPS3	632.8	0.2	0.136	-	NoDiff
ZNF682	45.8	1	0.136	-	treat_UP
BRD3OS	772.2	0.3	0.1366	-	NoDiff
GLT8D2	947.6	0.4	0.1368	-	NoDiff
AL137782.1	49.4	1.5	0.1369	-	treat_UP
IGIP	377	-0.3	0.137	-	NoDiff
IL32	117.4	0.9	0.1371	-	NoDiff
SNX29	2140.6	-0.5	0.1372	-	NoDiff
KIAA1841	207.4	0.4	0.1373	-	NoDiff
CFAP36	654	0.2	0.1373	-	NoDiff
L3HYPDH	488.5	-0.2	0.1378	-	NoDiff
CHST12	539.7	-0.4	0.1378	-	NoDiff
BZW2	401.3	0.4	0.1378	-	NoDiff
ASB6	537.5	-0.2	0.1378	-	NoDiff
MROH1	713.6	-0.2	0.1378	-	NoDiff
INO80	1133.2	-0.2	0.138	-	NoDiff
NR0B1	8.2	2.6	0.138	-	treat_UP
ZNF420	130	-0.4	0.138	-	NoDiff
MID1	2713.4	0.4	0.1381	-	NoDiff
DPCD	213.2	0.4	0.1381	-	NoDiff
AL731571.1	44	-0.6	0.1381	-	NoDiff
RMND1	478.9	-0.3	0.1382	-	NoDiff
ZNF204P	29.7	0.7	0.1382	-	NoDiff
AC008840.1	11.1	-1.2	0.1383	-	treat_DW
LRP4	68.5	0.7	0.1385	-	NoDiff
CTSA	9363.8	0.2	0.1386	-	NoDiff
SLC25A12	467.8	-0.3	0.1386	-	NoDiff
MYBL1	72.6	0.8	0.1389	-	NoDiff
GATA6-AS1	14.7	1	0.1389	-	treat_UP
UBE2Q2	1164.6	-0.2	0.1391	-	NoDiff
NDUFA1	686	-0.2	0.1393	-	NoDiff
KDELR3	1411.4	-0.1	0.1396	-	NoDiff
MAP2K2	2712.2	-0.2	0.1396	-	NoDiff
COG7	344.1	0.2	0.1396	-	NoDiff
ARL6IP6	319.4	-0.3	0.1396	-	NoDiff
AC009093.1	198.9	0.9	0.1396	-	NoDiff
AL109976.1	43.6	0.6	0.1397	-	NoDiff
AC016705.2	27.8	1.1	0.1398	-	treat_UP
GCDH	185.3	-0.4	0.1399	-	NoDiff
VIPR2	8.9	-1.2	0.1399	-	treat_DW
ZDHHC5	2498.9	-0.2	0.1399	-	NoDiff
HNRNPUL2	1978.7	-0.2	0.14	-	NoDiff
LINC02256	28.5	0.8	0.1401	-	NoDiff
HIF1A	7148.8	-0.5	0.1402	-	NoDiff
P3H1	1418.6	0.3	0.1406	-	NoDiff
GATA6	150.1	0.6	0.1406	-	NoDiff
SLC38A10	2562.9	-0.2	0.1406	-	NoDiff
TMEM52B	9.5	1.9	0.1406	-	treat_UP
COL6A3	84827	0.3	0.1407	-	NoDiff
AQP7	9.3	1.7	0.1407	-	treat_UP
SCOC	907.6	-0.2	0.1408	-	NoDiff
DPM1	508.6	-0.2	0.141	-	NoDiff
CBL	897.4	-0.3	0.141	-	NoDiff
PLCE1	366.6	-0.7	0.141	-	NoDiff
TNFRSF25	36.5	0.7	0.141	-	NoDiff
CLPTM1	1998.7	-0.1	0.1411	-	NoDiff
ST3GAL1	1570.9	0.5	0.1412	-	NoDiff
COLGALT1	1758.5	-0.2	0.1414	-	NoDiff
LINC02615	36.3	0.8	0.1414	-	NoDiff
ZKSCAN1	2980	0.3	0.1415	-	NoDiff
PLPBP	551.5	-0.3	0.1418	-	NoDiff
AC090559.1	20.8	-0.9	0.1419	-	NoDiff
LRATD2	13.6	1.7	0.142	-	treat_UP
ADGRA2	9430.6	0.3	0.1421	-	NoDiff
EGR1	667.7	0.8	0.1421	-	NoDiff
ATP5PD	1567	-0.2	0.1421	-	NoDiff
SEC24AP1	19.7	-1.1	0.1421	-	treat_DW
MPP5	810	0.2	0.1422	-	NoDiff
IMP4	511.8	-0.3	0.1422	-	NoDiff
CCDC74A	129.8	0.4	0.1422	-	NoDiff
ADORA1	45.9	1.1	0.1422	-	treat_UP
DPM3	137.5	-0.4	0.1422	-	NoDiff
MIR635	48.4	-0.7	0.1422	-	NoDiff
SNAI3-AS1	33.6	0.8	0.1422	-	NoDiff
SLC7A14-AS1	17.5	0.9	0.1422	-	NoDiff
ARHGDIB	25.7	-1.1	0.1423	-	treat_DW
CENPO	204.2	0.4	0.1423	-	NoDiff
BSN	19.3	0.9	0.1423	-	NoDiff
CC2D1B	759.9	-0.3	0.1424	-	NoDiff
LAPTM4A	8299.6	0.2	0.1425	-	NoDiff
SH2D4A	836.8	0.5	0.1425	-	NoDiff
MCEE	148.8	0.4	0.1425	-	NoDiff
DNAJB9	568.7	-0.2	0.1425	-	NoDiff
PEMT	243.4	-0.5	0.1425	-	NoDiff
TSEN2	163.5	-0.4	0.1425	-	NoDiff
NUP205	852.6	0.2	0.1425	-	NoDiff
IFI16	4239	0.3	0.1425	-	NoDiff
AC126755.1	1050.1	-0.4	0.1425	-	NoDiff
PAM16	102.2	-0.4	0.1425	-	NoDiff
TOMM34	760.4	0.4	0.1426	-	NoDiff
TYSND1	280.8	-0.4	0.1426	-	NoDiff
NCKAP1	5714	-0.2	0.1428	-	NoDiff
R3HCC1L	384.2	-0.3	0.1428	-	NoDiff
PLSCR3	1273.5	0.2	0.1428	-	NoDiff
AC079341.1	18.4	-1.2	0.1428	-	treat_DW
AGO2	1626.9	-0.4	0.1429	-	NoDiff
TXNDC17	363.8	-0.3	0.1429	-	NoDiff
LOXL2	3115.6	0.7	0.1429	-	NoDiff
TEX264	820.3	-0.2	0.1429	-	NoDiff
ZEB1-AS1	115.1	-0.4	0.1431	-	NoDiff
ATP6V0A1	964.9	-0.4	0.1433	-	NoDiff
IMPACT	784.6	0.2	0.1433	-	NoDiff
DISP2	70.3	1	0.1434	-	treat_UP
KYAT1	66	0.5	0.1434	-	NoDiff
AL136116.3	15.6	0.8	0.1434	-	NoDiff
CATSPERG	15.1	-1.2	0.1436	-	treat_DW
MYO18A	2038	0.3	0.1436	-	NoDiff
RNF185	1284.2	-0.2	0.1439	-	NoDiff
RGS20	82.3	0.6	0.1439	-	NoDiff
PODN	10368.9	0.3	0.1439	-	NoDiff
DNAH10OS	84.5	0.4	0.1439	-	NoDiff
TSPY26P	121.7	0.5	0.144	-	NoDiff
RNF111	855.2	-0.3	0.1443	-	NoDiff
RNF169	814.5	0.2	0.1443	-	NoDiff
TPCN1	1825.4	-0.4	0.1443	-	NoDiff
AC008105.3	60.5	0.7	0.1443	-	NoDiff
NUDC	1081.1	-0.2	0.1444	-	NoDiff
SLC12A9	529	-0.4	0.1447	-	NoDiff
SHISA5	3447.9	-0.1	0.1447	-	NoDiff
POU2F2	37.8	1.6	0.1449	-	treat_UP
TEX9	74.3	0.5	0.1449	-	NoDiff
GLI2	352.2	0.5	0.1452	-	NoDiff
PARP9	872.6	0.4	0.1453	-	NoDiff
LAMB4	10.6	-1.5	0.1454	-	treat_DW
CEP162	324.6	0.3	0.1456	-	NoDiff
FAM122A	392.5	0.3	0.1456	-	NoDiff
ZNF250	152.8	0.4	0.1456	-	NoDiff
TRIM68	342.2	0.4	0.1459	-	NoDiff
MED14	893.3	-0.2	0.1459	-	NoDiff
NTN4	4104.4	-0.9	0.1462	-	NoDiff
NAT10	779.6	-0.2	0.1462	-	NoDiff
SPAG4	84.8	-0.6	0.1469	-	NoDiff
DNAJB6	2143.5	-0.2	0.1469	-	NoDiff
LAMB3	244.7	0.5	0.1469	-	NoDiff
DMD	1237.7	-0.7	0.1469	-	NoDiff
AL136295.4	12	-2.2	0.1469	-	treat_DW
C6	21.5	-1.6	0.1472	-	treat_DW
TMEM268	233	0.4	0.1472	-	NoDiff
TMEM232	54.9	0.8	0.1473	-	NoDiff
GOPC	1501.5	0.1	0.1475	-	NoDiff
BCKDHB	341.2	-0.4	0.1475	-	NoDiff
EPS15L1	545.3	0.2	0.1476	-	NoDiff
PPM1H	17.6	1	0.1477	-	treat_UP
TCF7L1	433.6	0.3	0.1477	-	NoDiff
TLR3	189.7	0.7	0.148	-	NoDiff
AC079922.2	44.3	-0.5	0.148	-	NoDiff
PDCL3	116.7	-0.3	0.1482	-	NoDiff
TNFRSF19	1981	0.7	0.1482	-	NoDiff
NEK6	2462.7	0.5	0.1483	-	NoDiff
ALDH1L2	2150.2	0.2	0.1483	-	NoDiff
ZBTB18	181.9	0.3	0.1483	-	NoDiff
ACP5	36.6	1.3	0.1484	-	treat_UP
DLG5-AS1	16.1	-1	0.1485	-	treat_DW
ZXDC	367.6	-0.3	0.1486	-	NoDiff
BTBD6	713.4	-0.2	0.1486	-	NoDiff
STMN3	431.1	0.6	0.1486	-	NoDiff
AL357146.1	8.9	-1.6	0.1486	-	treat_DW
TOGARAM1	619	0.2	0.1487	-	NoDiff
CHADL	23.1	1	0.1491	-	treat_UP
DCAF5	1223.4	0.2	0.1491	-	NoDiff
AC018630.2	38.6	0.7	0.1491	-	NoDiff
TLE2	239.8	-0.7	0.1492	-	NoDiff
CEBPB	1031.1	-0.4	0.1492	-	NoDiff
ZEB2	3498.4	0.3	0.1494	-	NoDiff
TTC5	250.3	0.4	0.1496	-	NoDiff
ITGA9-AS1	45.6	0.6	0.1496	-	NoDiff
AC063944.1	9	-1.9	0.1496	-	treat_DW
AL160269.1	9.9	-1.2	0.1497	-	treat_DW
CLDN12	702.6	-0.2	0.1498	-	NoDiff
PREX1	198.9	0.7	0.1501	-	NoDiff
ERMAP	818.1	0.3	0.1501	-	NoDiff
DNAJA1	3627	0.2	0.1502	-	NoDiff
OVGP1	46	-0.7	0.1503	-	NoDiff
PRKRIP1	501.7	0.2	0.1504	-	NoDiff
CCDC136	320.1	-0.4	0.1504	-	NoDiff
AKT1	2677.4	-0.2	0.1504	-	NoDiff
